
result 1
0: 1300 1150 1050 | waste: 0/3500
52: 1850 1850 | waste: 0/3700
53: 1950 2000 | waste: 0/3950
54: 1700 1850 | waste: 0/3550
55: 1350 1050 1100 | waste: 0/3500
56: 2100 1100 | waste: 300/3500
57: 1100 1200 1200 | waste: 0/3500
58: 2100 1300 | waste: 100/3500
59: 2250 1250 | waste: 0/3500
fitness: 0.941622 total_wastage: 4120 found at: 2167

result 13
0: 1250 2250 | waste: 0/3500
1: 1150 1250 1100 | waste: 0/3500
2: 1350 2100 | waste: 50/3500
3: 1200 1200 1150 | waste: 0/3550
4: 1700 2000 | waste: 0/3700
5: 1700 2000 | waste: 0/3700
6: 2000 1950 | waste: 0/3950
7: 1250 2250 | waste: 0/3500
8: 1350 2100 | waste: 50/3500
9: 1100 1200 1200 | waste: 0/3500
10: 1900 1900 | waste: 0/3800
11: 2050 1900 | waste: 0/3950
12: 1200 2220 | waste: 80/3500
13: 1250 2250 | waste: 0/3500
14: 1150 2350 | waste: 0/3500
15: 1900 1900 | waste: 0/3800
16: 1950 2000 | waste: 0/3950
17: 1900 2050 | waste: 0/3950
18: 1250 2250 | waste: 0/3500
19: 1850 1850 | waste: 0/3700
20: 2350 1200 | waste: 0/3550
21: 1850 1850 | waste: 0/3700
22: 1850 2100 | waste: 0/3950
23: 1950 2000 | waste: 0/3950
24: 1350 2100 | waste: 50/3500
25: 2050 2100 | waste: 0/4150
26: 1900 1650 | waste: 0/3550
27: 1350 1050 1100 | waste: 0/3500
28: 1200 1100 1200 | waste: 0/3500
29: 1900 1900 | waste: 0/3800
30: 1900 1900 | waste: 0/3800
31: 2000 1700 | waste: 0/3700
32: 1850 1850 | waste: 0/3700
33: 2220 | waste: 1280/3500
34: 1850 2100 | waste: 0/3950
35: 1350 2100 | waste: 50/3500
36: 1650 1850 | waste: 0/3500
37: 1950 2000 | waste: 0/3950
38: 1850 2100 | waste: 0/3950
39: 1850 2100 | waste: 0/3950
40: 1850 2100 | waste: 0/3950
41: 1850 2100 | waste: 0/3950
42: 1700 2000 | waste: 0/3700
43: 1350 2100 | waste: 50/3500
44: 1300 1200 1050 | waste: 0/3550
45: 2050 1900 | waste: 0/3950
46: 1100 1100 1300 | waste: 0/3500
47: 1350 2100 | waste: 50/3500
48: 1250 1100 1150 | waste: 0/3500
49: 1350 1100 1050 | waste: 0/3500
50: 1350 2100 | waste: 50/3500
51: 1300 2220 | waste: 30/3550
52: 1950 2000 | waste: 0/3950
53: 2000 1700 | waste: 0/3700
54: 2220 1200 | waste: 80/3500
55: 2000 1950 | waste: 0/3950
56: 2050 2100 | waste: 0/4150
57: 1900 1900 | waste: 0/3800
58: 2050 1900 | waste: 0/3950
fitness: 0.966298 total_wastage: 1820 found at: 1378

result 14
0: 2250 1250 | waste: 0/3500
1: 1350 2100 | waste: 50/3500
2: 1900 1900 | waste: 0/3800
3: 2000 1950 | waste: 0/3950
4: 2100 2050 | waste: 0/4150
5: 1650 1850 | waste: 0/3500
6: 1100 1200 1200 | waste: 0/3500
7: 1900 2050 | waste: 0/3950
8: 1900 2050 | waste: 0/3950
9: 1900 1900 | waste: 0/3800
10: 2100 1350 | waste: 50/3500
11: 1200 | waste: 2300/3500
12: 1900 1900 | waste: 0/3800
13: 1100 1350 1100 | waste: 0/3550
14: 1850 2100 | waste: 0/3950
15: 1350 1100 1050 | waste: 0/3500
16: 2000 1950 | waste: 0/3950
17: 1700 2000 | waste: 0/3700
18: 1900 1900 | waste: 0/3800
19: 1350 1050 1150 | waste: 0/3550
20: 2220 1200 | waste: 80/3500
21: 2000 1700 | waste: 0/3700
22: 2220 1200 | waste: 80/3500
23: 1300 1200 1200 | waste: 0/3700
24: 1350 2100 | waste: 50/3500
25: 1850 2100 | waste: 0/3950
26: 2100 2050 | waste: 0/4150
27: 2050 1900 | waste: 0/3950
28: 1850 2100 | waste: 0/3950
29: 1150 2350 | waste: 0/3500
30: 1350 2100 | waste: 50/3500
31: 2100 1850 | waste: 0/3950
32: 1350 2100 | waste: 50/3500
33: 1700 2000 | waste: 0/3700
34: 1850 1850 | waste: 0/3700
35: 2000 1950 | waste: 0/3950
36: 1850 1850 | waste: 0/3700
37: 1900 1900 | waste: 0/3800
38: 1650 1900 | waste: 0/3550
39: 1950 2000 | waste: 0/3950
40: 1350 1100 1100 | waste: 0/3550
41: 2350 1150 | waste: 0/3500
42: 1700 2000 | waste: 0/3700
43: 2250 1250 | waste: 0/3500
44: 1900 2050 | waste: 0/3950
45: 2100 1850 | waste: 0/3950
46: 2220 1300 | waste: 30/3550
47: 1850 2100 | waste: 0/3950
48: 1250 1050 1200 | waste: 0/3500
49: 2000 1950 | waste: 0/3950
50: 2100 1850 | waste: 0/3950
51: 1200 1100 1200 | waste: 0/3500
52: 1700 2000 | waste: 0/3700
53: 2250 1250 | waste: 0/3500
54: 2000 1950 | waste: 0/3950
55: 1150 1250 1100 | waste: 0/3500
56: 2220 1300 | waste: 30/3550
57: 2250 1250 | waste: 0/3500
58: 2100 1850 | waste: 0/3950
fitness: 0.9656 total_wastage: 2770 found at: 1498

result 15
0: 1100 1350 1050 | waste: 0/3500
1: 1200 2350 | waste: 0/3550
2: 1150 1100 1250 | waste: 0/3500
3: 1700 2000 | waste: 0/3700
4: 2050 1650 | waste: 0/3700
5: 2100 | waste: 1400/3500
6: 1350 2100 | waste: 50/3500
7: 2050 2100 | waste: 0/4150
8: 1350 2100 | waste: 50/3500
9: 1900 1900 | waste: 0/3800
10: 2250 1250 | waste: 0/3500
11: 2250 1250 | waste: 0/3500
12: 1850 1850 | waste: 0/3700
13: 1900 2050 | waste: 0/3950
14: 1900 1900 | waste: 0/3800
15: 1700 2000 | waste: 0/3700
16: 1850 2100 | waste: 0/3950
17: 1850 1850 | waste: 0/3700
18: 1850 2100 | waste: 0/3950
19: 1950 2000 | waste: 0/3950
20: 2350 1150 | waste: 0/3500
21: 2220 1200 | waste: 80/3500
22: 1850 2100 | waste: 0/3950
23: 1100 1350 1100 | waste: 0/3550
24: 1300 2250 | waste: 0/3550
25: 1850 1850 | waste: 0/3700
26: 1950 2000 | waste: 0/3950
27: 2050 2100 | waste: 0/4150
28: 1950 2000 | waste: 0/3950
29: 1100 1100 1350 | waste: 0/3550
30: 1250 1150 1100 | waste: 0/3500
31: 2220 1200 | waste: 80/3500
32: 2250 1300 | waste: 0/3550
33: 1950 2000 | waste: 0/3950
34: 1900 1900 | waste: 0/3800
35: 1700 2000 | waste: 0/3700
36: 1200 2220 | waste: 80/3500
37: 1700 2000 | waste: 0/3700
38: 1850 1850 | waste: 0/3700
39: 1700 2000 | waste: 0/3700
40: 1350 2100 | waste: 50/3500
41: 1850 2100 | waste: 0/3950
42: 1350 2100 | waste: 50/3500
43: 1300 1050 1200 | waste: 0/3550
44: 1950 2000 | waste: 0/3950
45: 1900 1900 | waste: 0/3800
46: 1900 1900 | waste: 0/3800
47: 2050 2100 | waste: 0/4150
48: 2050 1650 | waste: 0/3700
49: 1200 1200 1150 | waste: 0/3550
50: 1350 2100 | waste: 50/3500
51: 1350 2100 | waste: 50/3500
52: 1850 2100 | waste: 0/3950
53: 1950 2000 | waste: 0/3950
54: 2220 1250 | waste: 30/3500
55: 1250 1050 1200 | waste: 0/3500
56: 1100 1200 1200 | waste: 0/3500
57: 1900 1900 | waste: 0/3800
58: 1900 1900 | waste: 0/3800
fitness: 0.965297 total_wastage: 1970 found at: 1198

result 16
0: 2250 1250 | waste: 0/3500
1: 1250 1200 1050 | waste: 0/3500
2: 1200 1200 1100 | waste: 0/3500
3: 1850 2100 | waste: 0/3950
4: 2100 2050 | waste: 0/4150
5: 2000 1950 | waste: 0/3950
6: 1200 1200 1100 | waste: 0/3500
7: 2050 1900 | waste: 0/3950
8: 1850 1850 | waste: 0/3700
9: 1850 1850 | waste: 0/3700
10: 1900 1900 | waste: 0/3800
11: 2000 1950 | waste: 0/3950
12: 1850 1850 | waste: 0/3700
13: 2250 1300 | waste: 0/3550
14: 1700 2000 | waste: 0/3700
15: 2100 1350 | waste: 50/3500
16: 1100 1350 1100 | waste: 0/3550
17: 1300 2100 | waste: 100/3500
18: 2050 1900 | waste: 0/3950
19: 1100 1350 1100 | waste: 0/3550
20: 1950 2000 | waste: 0/3950
21: 1350 2100 | waste: 50/3500
22: 1850 2100 | waste: 0/3950
23: 1900 1900 | waste: 0/3800
24: 1900 1900 | waste: 0/3800
25: 1350 2100 | waste: 50/3500
26: 1850 1650 | waste: 0/3500
27: 2350 1150 | waste: 0/3500
28: 2000 1700 | waste: 0/3700
29: 1900 1900 | waste: 0/3800
30: 1300 1150 1050 | waste: 0/3500
31: 2220 1200 | waste: 80/3500
32: 1650 1900 | waste: 0/3550
33: 1950 2000 | waste: 0/3950
34: 2100 1200 | waste: 200/3500
35: 2100 1350 | waste: 50/3500
36: 2100 1100 | waste: 300/3500
37: 1700 2000 | waste: 0/3700
38: 2220 1200 | waste: 80/3500
39: 1950 2000 | waste: 0/3950
40: 2100 1350 | waste: 50/3500
41: 2100 1150 | waste: 250/3500
42: 1950 2000 | waste: 0/3950
43: 1850 1850 | waste: 0/3700
44: 1850 1850 | waste: 0/3700
45: 1900 1900 | waste: 0/3800
46: 2050 1900 | waste: 0/3950
47: 1350 2100 | waste: 50/3500
48: 1700 2000 | waste: 0/3700
49: 2250 1250 | waste: 0/3500
50: 1900 2050 | waste: 0/3950
51: 2250 1250 | waste: 0/3500
52: 1350 2100 | waste: 50/3500
53: 1100 | waste: 2400/3500
54: 2220 1250 | waste: 30/3500
55: 2100 2050 | waste: 0/4150
56: 2350 1150 | waste: 0/3500
57: 2000 1700 | waste: 0/3700
58: 1200 2220 | waste: 80/3500
59: 1250 1050 1200 | waste: 0/3500
fitness: 0.943514 total_wastage: 3870 found at: 682

result 17
0: 2100 1350 | waste: 50/3500
1: 1200 2350 | waste: 0/3550
2: 1850 1850 | waste: 0/3700
3: 1900 1900 | waste: 0/3800
4: 2100 1350 | waste: 50/3500
5: 1300 2220 | waste: 30/3550
6: 1150 1150 1200 | waste: 0/3500
7: 1350 1050 1100 | waste: 0/3500
8: 1700 2000 | waste: 0/3700
9: 2100 1350 | waste: 50/3500
10: 1050 1100 1350 | waste: 0/3500
11: 2100 1350 | waste: 50/3500
12: 1100 1200 1200 | waste: 0/3500
13: 1850 1850 | waste: 0/3700
14: 2000 1950 | waste: 0/3950
15: 1700 2000 | waste: 0/3700
16: 1900 2050 | waste: 0/3950
17: 1250 2250 | waste: 0/3500
18: 2100 1850 | waste: 0/3950
19: 1850 1850 | waste: 0/3700
20: 1950 2000 | waste: 0/3950
21: 1950 2000 | waste: 0/3950
22: 2250 1300 | waste: 0/3550
23: 1850 2100 | waste: 0/3950
24: 1250 2250 | waste: 0/3500
25: 1100 1200 1200 | waste: 0/3500
26: 2100 1350 | waste: 50/3500
27: 1100 1250 1200 | waste: 0/3550
28: 1650 2050 | waste: 0/3700
29: 1900 2050 | waste: 0/3950
30: 2100 1850 | waste: 0/3950
31: 1250 1200 1050 | waste: 0/3500
32: 1900 2050 | waste: 0/3950
33: 1900 1900 | waste: 0/3800
34: 2100 1850 | waste: 0/3950
35: 2000 1950 | waste: 0/3950
36: 2100 1850 | waste: 0/3950
37: 1300 2220 | waste: 30/3550
38: 2050 1900 | waste: 0/3950
39: 1100 1200 1200 | waste: 0/3500
40: 1250 1150 1100 | waste: 0/3500
41: 1900 1900 | waste: 0/3800
42: 2100 1850 | waste: 0/3950
43: 1900 1900 | waste: 0/3800
44: 1700 2000 | waste: 0/3700
45: 1350 2100 | waste: 50/3500
46: 1900 1900 | waste: 0/3800
47: 2000 1950 | waste: 0/3950
48: 2100 1350 | waste: 50/3500
49: 2220 | waste: 1280/3500
50: 1950 2000 | waste: 0/3950
51: 2100 1850 | waste: 0/3950
52: 2050 2100 | waste: 0/4150
53: 2350 1150 | waste: 0/3500
54: 2000 1700 | waste: 0/3700
55: 1100 2220 | waste: 180/3500
56: 1900 1650 | waste: 0/3550
57: 2250 1250 | waste: 0/3500
58: 2000 1700 | waste: 0/3700
fitness: 0.966025 total_wastage: 1870 found at: 868

result 18
0: 2250 1250 | waste: 0/3500
1: 1900 1650 | waste: 0/3550
2: 1200 2220 | waste: 80/3500
3: 1200 1200 1100 | waste: 0/3500
4: 1200 1250 1050 | waste: 0/3500
5: 2000 1700 | waste: 0/3700
6: 1150 1050 1300 | waste: 0/3500
7: 1850 1850 | waste: 0/3700
8: 2100 1850 | waste: 0/3950
9: 1100 1350 1100 | waste: 0/3550
10: 2050 1650 | waste: 0/3700
11: 1150 1300 1100 | waste: 0/3550
12: 1950 2000 | waste: 0/3950
13: 1850 1700 | waste: 0/3550
14: 2220 1200 | waste: 80/3500
15: 2050 1900 | waste: 0/3950
16: 2100 1350 | waste: 50/3500
17: 2100 1200 | waste: 200/3500
18: 1900 1900 | waste: 0/3800
19: 1900 1900 | waste: 0/3800
20: 1950 2000 | waste: 0/3950
21: 2100 2050 | waste: 0/4150
22: 1900 1900 | waste: 0/3800
23: 1900 2050 | waste: 0/3950
24: 1850 2100 | waste: 0/3950
25: 2220 1250 | waste: 30/3500
26: 2100 1350 | waste: 50/3500
27: 1850 1850 | waste: 0/3700
28: 2050 1900 | waste: 0/3950
29: 2000 1700 | waste: 0/3700
30: 1700 2000 | waste: 0/3700
31: 2100 1850 | waste: 0/3950
32: 1250 2250 | waste: 0/3500
33: 1950 2000 | waste: 0/3950
34: 1900 1900 | waste: 0/3800
35: 1350 2100 | waste: 50/3500
36: 2100 1850 | waste: 0/3950
37: 1900 1900 | waste: 0/3800
38: 2250 1250 | waste: 0/3500
39: 2000 1200 | waste: 300/3500
40: 1900 2050 | waste: 0/3950
41: 2250 1250 | waste: 0/3500
42: 1100 1200 1200 | waste: 0/3500
43: 1350 2100 | waste: 50/3500
44: 1850 1850 | waste: 0/3700
45: 2100 1850 | waste: 0/3950
46: 2000 1700 | waste: 0/3700
47: 2100 1850 | waste: 0/3950
48: 1950 2000 | waste: 0/3950
49: 2000 1950 | waste: 0/3950
50: 2100 1350 | waste: 50/3500
51: 2100 1350 | waste: 50/3500
52: 2100 1350 | waste: 50/3500
53: 1200 2220 | waste: 80/3500
54: 1150 2350 | waste: 0/3500
55: 2000 1950 | waste: 0/3950
56: 1100 1100 1300 | waste: 0/3500
57: 1050 1350 1100 | waste: 0/3500
58: 2350 1150 | waste: 0/3500
fitness: 0.964417 total_wastage: 1120 found at: 1887

result 19
0: 1850 2100 | waste: 0/3950
1: 1100 1350 1050 | waste: 0/3500
2: 1350 2100 | waste: 50/3500
3: 1150 1200 1200 | waste: 0/3550
4: 2050 2100 | waste: 0/4150
5: 1950 2000 | waste: 0/3950
6: 1700 2000 | waste: 0/3700
7: 1900 2050 | waste: 0/3950
8: 1250 2220 | waste: 30/3500
9: 1850 1850 | waste: 0/3700
10: 2100 2050 | waste: 0/4150
11: 2250 1250 | waste: 0/3500
12: 2050 2100 | waste: 0/4150
13: 1850 1850 | waste: 0/3700
14: 1850 2100 | waste: 0/3950
15: 1350 2100 | waste: 50/3500
16: 2250 1250 | waste: 0/3500
17: 1200 1100 1200 | waste: 0/3500
18: 1350 1100 1050 | waste: 0/3500
19: 1350 2100 | waste: 50/3500
20: 2000 1950 | waste: 0/3950
21: 1900 1900 | waste: 0/3800
22: 2220 1300 | waste: 30/3550
23: 1950 2000 | waste: 0/3950
24: 2000 1950 | waste: 0/3950
25: 1250 1100 1150 | waste: 0/3500
26: 1350 2100 | waste: 50/3500
27: 1850 2100 | waste: 0/3950
28: 2000 1950 | waste: 0/3950
29: 1850 1850 | waste: 0/3700
30: 1700 2000 | waste: 0/3700
31: 1850 2100 | waste: 0/3950
32: 1900 1900 | waste: 0/3800
33: 2000 1700 | waste: 0/3700
34: 1200 1150 1200 | waste: 0/3550
35: 1350 2100 | waste: 50/3500
36: 1350 2100 | waste: 50/3500
37: 1900 2050 | waste: 0/3950
38: 1200 1200 1100 | waste: 0/3500
39: 2350 1150 | waste: 0/3500
40: 1650 1900 | waste: 0/3550
41: 1850 1850 | waste: 0/3700
42: 1250 2250 | waste: 0/3500
43: 1700 2000 | waste: 0/3700
44: 1850 2100 | waste: 0/3950
45: 2350 1200 | waste: 0/3550
46: 1700 2000 | waste: 0/3700
47: 2100 | waste: 1400/3500
48: 1950 2000 | waste: 0/3950
49: 1900 1900 | waste: 0/3800
50: 2220 1200 | waste: 80/3500
51: 1900 1900 | waste: 0/3800
52: 1900 1900 | waste: 0/3800
53: 1100 1100 1300 | waste: 0/3500
54: 1100 1350 1050 | waste: 0/3500
55: 2250 1250 | waste: 0/3500
56: 2220 1300 | waste: 30/3550
57: 1900 1900 | waste: 0/3800
58: 1650 2050 | waste: 0/3700
fitness: 0.967272 total_wastage: 1870 found at: 1547

result 20
0: 1250 2250 | waste: 0/3500
1: 1350 2100 | waste: 50/3500
2: 1350 2100 | waste: 50/3500
3: 1850 1850 | waste: 0/3700
4: 1850 2100 | waste: 0/3950
5: 1850 2100 | waste: 0/3950
6: 1900 1900 | waste: 0/3800
7: 1350 2100 | waste: 50/3500
8: 1150 1250 1100 | waste: 0/3500
9: 1900 2050 | waste: 0/3950
10: 1200 2220 | waste: 80/3500
11: 1700 2000 | waste: 0/3700
12: 1300 1050 1200 | waste: 0/3550
13: 1950 2000 | waste: 0/3950
14: 1700 2000 | waste: 0/3700
15: 1350 1100 1050 | waste: 0/3500
16: 1250 2250 | waste: 0/3500
17: 1700 2000 | waste: 0/3700
18: 1300 1100 1100 | waste: 0/3500
19: 1850 2100 | waste: 0/3950
20: 1200 1200 1100 | waste: 0/3500
21: 2000 1950 | waste: 0/3950
22: 1900 1900 | waste: 0/3800
23: 1850 2100 | waste: 0/3950
24: 1150 2350 | waste: 0/3500
25: 1900 2050 | waste: 0/3950
26: 1350 2100 | waste: 50/3500
27: 1850 2100 | waste: 0/3950
28: 1850 1650 | waste: 0/3500
29: 1850 1650 | waste: 0/3500
30: 1700 2000 | waste: 0/3700
31: 1900 1900 | waste: 0/3800
32: 1350 2100 | waste: 50/3500
33: 1950 2000 | waste: 0/3950
34: 1900 1900 | waste: 0/3800
35: 1950 2000 | waste: 0/3950
36: 2050 2100 | waste: 0/4150
37: 1900 2050 | waste: 0/3950
38: 1250 1150 1100 | waste: 0/3500
39: 1850 2100 | waste: 0/3950
40: 1950 2000 | waste: 0/3950
41: 1300 2250 | waste: 0/3550
42: 1350 1050 1150 | waste: 0/3550
43: 1200 2350 | waste: 0/3550
44: 1900 1900 | waste: 0/3800
45: 2050 1900 | waste: 0/3950
46: 1850 1850 | waste: 0/3700
47: 1700 2000 | waste: 0/3700
48: 1950 2000 | waste: 0/3950
49: 1200 1100 1200 | waste: 0/3500
50: 1350 2100 | waste: 50/3500
51: 1850 2100 | waste: 0/3950
52: 1250 2220 | waste: 30/3500
53: 1350 2100 | waste: 50/3500
54: 2050 1900 | waste: 0/3950
55: 1200 1100 1200 | waste: 0/3500
56: 1200 2220 | waste: 80/3500
57: 2220 | waste: 1280/3500
58: 2250 1250 | waste: 0/3500
fitness: 0.966287 total_wastage: 1820 found at: 1973


0.966298, 0.967274, 0.966298, 0.966298, 0.964764, 0.967285, 0.975422, 0.964569, 0.96405, 0.942837, 0.940231, 0.941622, 0.966298, 0.9656, 0.965297, 0.943514, 0.966025, 0.964417, 0.967272, 0.966287 
1990, 1896, 1354, 1384, 646, 1901, 1900, 2189, 645, 2040, 1151, 2167, 1378, 1498, 1198, 682, 868, 1887, 1547, 1973 
