
result 1
0: 2100 2100 | waste: 100/4300
31: 1200 1150 1950 | waste: 0/4300
32: 1250 1350 1700 | waste: 0/4300
33: 2100 2100 | waste: 100/4300
34: 1300 1650 1350 | waste: 0/4300
35: 1050 1350 1900 | waste: 0/4300
36: 1700 1250 1350 | waste: 0/4300
37: 1850 1850 | waste: 600/4300
38: 2100 1100 1100 | waste: 0/4300
39: 2250 2050 | waste: 0/4300
40: 1850 1300 1150 | waste: 0/4300
41: 1700 1250 1350 | waste: 0/4300
42: 2350 1950 | waste: 0/4300
43: 1900 1950 | waste: 450/4300
44: 1850 1850 | waste: 600/4300
45: 1350 1850 1100 | waste: 0/4300
46: 2220 2050 | waste: 30/4300
47: 1100 2000 1200 | waste: 0/4300
48: 2050 2250 | waste: 0/4300
49: 1150 2100 1050 | waste: 0/4300
50: 2100 2100 | waste: 100/4300
51: 2350 1950 | waste: 0/4300
52: 1200 1150 1950 | waste: 0/4300
fitness: 0.852173 total_wastage: 11370 num_stock_have_wastage: 28found at: 434

result 14
0: 2220 2000 | waste: 80/4300
1: 2000 2220 | waste: 80/4300
2: 2000 2220 | waste: 80/4300
3: 1850 1850 | waste: 600/4300
4: 1700 1700 | waste: 900/4300
5: 1900 1900 | waste: 500/4300
6: 2100 2100 | waste: 100/4300
7: 2000 2000 | waste: 300/4300
8: 1900 1900 | waste: 500/4300
9: 1350 1250 1700 | waste: 0/4300
10: 1200 1950 1150 | waste: 0/4300
11: 1650 1350 1300 | waste: 0/4300
12: 2050 1100 1150 | waste: 0/4300
13: 1250 1150 1900 | waste: 0/4300
14: 2100 2100 | waste: 100/4300
15: 1900 1900 | waste: 500/4300
16: 1900 1200 1200 | waste: 0/4300
17: 2100 2100 | waste: 100/4300
18: 1900 1900 | waste: 500/4300
19: 2100 2100 | waste: 100/4300
20: 1950 1950 | waste: 400/4300
21: 1350 1100 1850 | waste: 0/4300
22: 1850 1850 | waste: 600/4300
23: 2000 2000 | waste: 300/4300
24: 2100 2100 | waste: 100/4300
25: 2250 2050 | waste: 0/4300
26: 1900 1300 1100 | waste: 0/4300
27: 2050 2250 | waste: 0/4300
28: 2100 2100 | waste: 100/4300
29: 1050 | waste: 3250/4300
30: 1250 1850 1200 | waste: 0/4300
31: 2220 2000 | waste: 80/4300
32: 1850 1850 | waste: 600/4300
33: 2350 1950 | waste: 0/4300
34: 2050 1200 1050 | waste: 0/4300
35: 1100 1100 2100 | waste: 0/4300
36: 2350 1950 | waste: 0/4300
37: 1200 1200 1900 | waste: 0/4300
38: 2000 1100 1200 | waste: 0/4300
39: 1650 1300 1350 | waste: 0/4300
40: 1850 1250 1200 | waste: 0/4300
41: 1350 1250 1700 | waste: 0/4300
42: 1050 1350 1900 | waste: 0/4300
43: 1100 1850 1350 | waste: 0/4300
44: 1150 1200 1950 | waste: 0/4300
45: 2100 2100 | waste: 100/4300
46: 1350 1700 1250 | waste: 0/4300
47: 1850 1100 1350 | waste: 0/4300
48: 1850 1850 | waste: 600/4300
49: 2050 2250 | waste: 0/4300
50: 2050 2250 | waste: 0/4300
51: 2000 2000 | waste: 300/4300
52: 1900 1900 | waste: 500/4300
fitness: 0.856906 total_wastage: 11370 num_stock_have_wastage: 26found at: 523

result 15
0: 1850 1300 1150 | waste: 0/4300
1: 1850 1850 | waste: 600/4300
2: 1950 2350 | waste: 0/4300
3: 2100 2100 | waste: 100/4300
4: 2050 2250 | waste: 0/4300
5: 1650 1650 | waste: 1000/4300
6: 1350 1050 1900 | waste: 0/4300
7: 2220 2000 | waste: 80/4300
8: 1250 1350 1700 | waste: 0/4300
9: 1850 1850 | waste: 600/4300
10: 1350 1100 1850 | waste: 0/4300
11: 1900 1900 | waste: 500/4300
12: 1350 1050 1900 | waste: 0/4300
13: 1950 1950 | waste: 400/4300
14: 1900 1200 1200 | waste: 0/4300
15: 1350 | waste: 2950/4300
16: 1250 1900 1150 | waste: 0/4300
17: 2100 2100 | waste: 100/4300
18: 1100 2000 1200 | waste: 0/4300
19: 2000 2000 | waste: 300/4300
20: 1150 1300 1850 | waste: 0/4300
21: 1900 1900 | waste: 500/4300
22: 1350 1850 1100 | waste: 0/4300
23: 2000 2220 | waste: 80/4300
24: 1900 1950 | waste: 450/4300
25: 1350 1700 1250 | waste: 0/4300
26: 1700 1700 | waste: 900/4300
27: 1900 1900 | waste: 500/4300
28: 2050 2220 | waste: 30/4300
29: 2250 2050 | waste: 0/4300
30: 1900 1200 1200 | waste: 0/4300
31: 2050 2220 | waste: 30/4300
32: 2000 1250 1050 | waste: 0/4300
33: 2000 2000 | waste: 300/4300
34: 1850 1900 | waste: 550/4300
35: 1300 1900 1100 | waste: 0/4300
36: 1200 1200 1900 | waste: 0/4300
37: 2100 2100 | waste: 100/4300
38: 1100 1100 2100 | waste: 0/4300
39: 1700 1350 1250 | waste: 0/4300
40: 2050 2250 | waste: 0/4300
41: 2000 1200 1100 | waste: 0/4300
42: 1850 1850 | waste: 600/4300
43: 2250 2050 | waste: 0/4300
44: 2100 2100 | waste: 100/4300
45: 1200 1850 1250 | waste: 0/4300
46: 1100 1350 1850 | waste: 0/4300
47: 2100 2100 | waste: 100/4300
48: 2100 2100 | waste: 100/4300
49: 2000 2000 | waste: 300/4300
50: 1950 1150 1200 | waste: 0/4300
51: 2350 1950 | waste: 0/4300
52: 2100 2100 | waste: 100/4300
fitness: 0.857628 total_wastage: 11370 num_stock_have_wastage: 26found at: 810

result 16
0: 1250 1700 1350 | waste: 0/4300
1: 1100 | waste: 3200/4300
2: 1900 1900 | waste: 500/4300
3: 1900 1200 1200 | waste: 0/4300
4: 1350 1250 1700 | waste: 0/4300
5: 1250 1150 1900 | waste: 0/4300
6: 1850 1850 | waste: 600/4300
7: 1200 1150 1950 | waste: 0/4300
8: 2250 2050 | waste: 0/4300
9: 1950 1950 | waste: 400/4300
10: 1050 1350 1900 | waste: 0/4300
11: 1850 1850 | waste: 600/4300
12: 1100 2000 1200 | waste: 0/4300
13: 1850 1850 | waste: 600/4300
14: 2220 2050 | waste: 30/4300
15: 1700 1200 1350 | waste: 50/4300
16: 1900 1900 | waste: 500/4300
17: 2100 2100 | waste: 100/4300
18: 2100 2100 | waste: 100/4300
19: 1850 1850 | waste: 600/4300
20: 2100 2100 | waste: 100/4300
21: 1350 1700 1250 | waste: 0/4300
22: 1100 1350 1850 | waste: 0/4300
23: 2250 2050 | waste: 0/4300
24: 1900 1900 | waste: 500/4300
25: 1700 1650 | waste: 950/4300
26: 2100 2100 | waste: 100/4300
27: 1200 2000 1100 | waste: 0/4300
28: 2250 2050 | waste: 0/4300
29: 2000 2000 | waste: 300/4300
30: 1050 2100 1150 | waste: 0/4300
31: 1100 1850 1350 | waste: 0/4300
32: 2000 2000 | waste: 300/4300
33: 1250 2000 1050 | waste: 0/4300
34: 2050 2250 | waste: 0/4300
35: 2220 2000 | waste: 80/4300
36: 2100 2100 | waste: 100/4300
37: 2100 2100 | waste: 100/4300
38: 2050 2220 | waste: 30/4300
39: 1350 1850 1100 | waste: 0/4300
40: 1250 1200 1850 | waste: 0/4300
41: 1900 1900 | waste: 500/4300
42: 2220 2000 | waste: 80/4300
43: 1350 1300 1650 | waste: 0/4300
44: 2100 2100 | waste: 100/4300
45: 2000 1950 | waste: 350/4300
46: 1900 1900 | waste: 500/4300
47: 2000 1200 1100 | waste: 0/4300
48: 2350 1950 | waste: 0/4300
49: 1200 1200 1900 | waste: 0/4300
50: 1300 1900 1100 | waste: 0/4300
51: 2350 1950 | waste: 0/4300
52: 1150 1300 1850 | waste: 0/4300
fitness: 0.856018 total_wastage: 11370 num_stock_have_wastage: 27found at: 625

result 17
0: 1200 2000 1100 | waste: 0/4300
1: 1900 1900 | waste: 500/4300
2: 1700 | waste: 2600/4300
3: 1900 1900 | waste: 500/4300
4: 2100 2100 | waste: 100/4300
5: 1850 1850 | waste: 600/4300
6: 1700 1700 | waste: 900/4300
7: 1850 1850 | waste: 600/4300
8: 2220 2000 | waste: 80/4300
9: 1850 1850 | waste: 600/4300
10: 1900 1900 | waste: 500/4300
11: 1300 1350 1350 | waste: 300/4300
12: 2100 2100 | waste: 100/4300
13: 1900 1900 | waste: 500/4300
14: 2220 2000 | waste: 80/4300
15: 1900 1900 | waste: 500/4300
16: 2100 2100 | waste: 100/4300
17: 1900 1900 | waste: 500/4300
18: 2050 2220 | waste: 30/4300
19: 2000 2000 | waste: 300/4300
20: 1950 2000 | waste: 350/4300
21: 2100 2100 | waste: 100/4300
22: 1850 1250 1200 | waste: 0/4300
23: 1150 2000 1150 | waste: 0/4300
24: 1850 1850 | waste: 600/4300
25: 2100 2100 | waste: 100/4300
26: 1900 1050 1350 | waste: 0/4300
27: 1850 1350 1100 | waste: 0/4300
28: 1900 1050 1350 | waste: 0/4300
29: 2100 2100 | waste: 100/4300
30: 2100 2100 | waste: 100/4300
31: 1850 1850 | waste: 600/4300
32: 1100 1200 2000 | waste: 0/4300
33: 2000 1250 1050 | waste: 0/4300
34: 1100 1250 1950 | waste: 0/4300
35: 1250 1700 1350 | waste: 0/4300
36: 1350 1300 1650 | waste: 0/4300
37: 1950 1150 1200 | waste: 0/4300
38: 1100 1100 2100 | waste: 0/4300
39: 1950 2350 | waste: 0/4300
40: 2250 2050 | waste: 0/4300
41: 1350 1650 1300 | waste: 0/4300
42: 2050 2250 | waste: 0/4300
43: 2000 1100 1200 | waste: 0/4300
44: 1250 1700 1350 | waste: 0/4300
45: 1100 2000 1200 | waste: 0/4300
46: 2050 2250 | waste: 0/4300
47: 2220 2050 | waste: 30/4300
48: 2250 2050 | waste: 0/4300
49: 2350 1950 | waste: 0/4300
50: 1850 1250 1200 | waste: 0/4300
51: 1200 1950 1150 | waste: 0/4300
52: 1200 1200 1900 | waste: 0/4300
fitness: 0.852238 total_wastage: 11370 num_stock_have_wastage: 27found at: 518

result 18
0: 1700 1700 | waste: 900/4300
1: 1900 1900 | waste: 500/4300
2: 1950 1950 | waste: 400/4300
3: 2000 1100 1200 | waste: 0/4300
4: 1900 1900 | waste: 500/4300
5: 2000 2220 | waste: 80/4300
6: 2220 2050 | waste: 30/4300
7: 2100 2100 | waste: 100/4300
8: 2100 2100 | waste: 100/4300
9: 1850 1850 | waste: 600/4300
10: 1850 1850 | waste: 600/4300
11: 2220 2000 | waste: 80/4300
12: 2000 2000 | waste: 300/4300
13: 1700 1700 | waste: 900/4300
14: 1900 1900 | waste: 500/4300
15: 2100 2100 | waste: 100/4300
16: 2000 1200 1100 | waste: 0/4300
17: 1850 1850 | waste: 600/4300
18: 2100 2100 | waste: 100/4300
19: 1900 1900 | waste: 500/4300
20: 2350 1950 | waste: 0/4300
21: 2100 2100 | waste: 100/4300
22: 1700 1350 1150 | waste: 100/4300
23: 2100 2100 | waste: 100/4300
24: 1250 1150 1900 | waste: 0/4300
25: 1850 1850 | waste: 600/4300
26: 1850 1250 1200 | waste: 0/4300
27: 2000 1250 1050 | waste: 0/4300
28: 1650 1300 1350 | waste: 0/4300
29: 2000 1200 1100 | waste: 0/4300
30: 2000 2000 | waste: 300/4300
31: 1350 | waste: 2950/4300
32: 1200 1900 1200 | waste: 0/4300
33: 1250 1850 1200 | waste: 0/4300
34: 2250 2050 | waste: 0/4300
35: 1350 1900 1050 | waste: 0/4300
36: 1100 1350 1850 | waste: 0/4300
37: 2050 2220 | waste: 30/4300
38: 1100 1850 1350 | waste: 0/4300
39: 1200 1950 1150 | waste: 0/4300
40: 2100 2000 | waste: 200/4300
41: 2250 2050 | waste: 0/4300
42: 1900 1250 1150 | waste: 0/4300
43: 2250 2050 | waste: 0/4300
44: 2100 2100 | waste: 100/4300
45: 1200 1900 1200 | waste: 0/4300
46: 2250 2050 | waste: 0/4300
47: 1100 1950 1250 | waste: 0/4300
48: 1300 1100 1900 | waste: 0/4300
49: 1850 1350 1100 | waste: 0/4300
50: 1350 1300 1650 | waste: 0/4300
51: 1900 1050 1350 | waste: 0/4300
52: 2350 1950 | waste: 0/4300
fitness: 0.855192 total_wastage: 11370 num_stock_have_wastage: 27found at: 748

result 19
0: 1700 1650 | waste: 950/4300
1: 1850 1850 | waste: 600/4300
2: 1250 1200 1850 | waste: 0/4300
3: 2350 1950 | waste: 0/4300
4: 2000 2000 | waste: 300/4300
5: 1150 1900 1250 | waste: 0/4300
6: 2000 2000 | waste: 300/4300
7: 1650 1350 1300 | waste: 0/4300
8: 1700 1850 | waste: 750/4300
9: 2100 2100 | waste: 100/4300
10: 1350 1850 1100 | waste: 0/4300
11: 1350 | waste: 2950/4300
12: 2100 2100 | waste: 100/4300
13: 1900 1900 | waste: 500/4300
14: 2050 2250 | waste: 0/4300
15: 2250 2050 | waste: 0/4300
16: 2050 2250 | waste: 0/4300
17: 1850 1900 | waste: 550/4300
18: 2100 2100 | waste: 100/4300
19: 1900 1900 | waste: 500/4300
20: 2000 1100 1200 | waste: 0/4300
21: 2000 1100 1200 | waste: 0/4300
22: 1850 1100 1350 | waste: 0/4300
23: 1250 1700 1350 | waste: 0/4300
24: 2050 2220 | waste: 30/4300
25: 2220 2000 | waste: 80/4300
26: 2100 2100 | waste: 100/4300
27: 1200 1200 1900 | waste: 0/4300
28: 1900 1200 1200 | waste: 0/4300
29: 1900 1900 | waste: 500/4300
30: 2100 2100 | waste: 100/4300
31: 1950 1250 1100 | waste: 0/4300
32: 2220 2000 | waste: 80/4300
33: 1150 1200 1950 | waste: 0/4300
34: 2100 2100 | waste: 100/4300
35: 1950 2000 | waste: 350/4300
36: 1950 2350 | waste: 0/4300
37: 1250 1700 1350 | waste: 0/4300
38: 1150 2100 1050 | waste: 0/4300
39: 1900 1100 1300 | waste: 0/4300
40: 2000 1200 1100 | waste: 0/4300
41: 1250 1700 1350 | waste: 0/4300
42: 2050 2250 | waste: 0/4300
43: 2100 2100 | waste: 100/4300
44: 1950 1900 | waste: 450/4300
45: 1150 1850 1300 | waste: 0/4300
46: 2050 1200 1050 | waste: 0/4300
47: 1350 1900 1050 | waste: 0/4300
48: 1900 1900 | waste: 500/4300
49: 1350 1100 1850 | waste: 0/4300
50: 1850 1850 | waste: 600/4300
51: 2220 2000 | waste: 80/4300
52: 1850 1850 | waste: 600/4300
fitness: 0.856555 total_wastage: 11370 num_stock_have_wastage: 26found at: 552

result 20
0: 1200 1900 1200 | waste: 0/4300
1: 1850 1850 | waste: 600/4300
2: 1150 1050 2100 | waste: 0/4300
3: 1650 | waste: 2650/4300
4: 1850 1350 1100 | waste: 0/4300
5: 2250 2050 | waste: 0/4300
6: 2050 2250 | waste: 0/4300
7: 1650 1350 1300 | waste: 0/4300
8: 1950 1150 1200 | waste: 0/4300
9: 1250 1350 1700 | waste: 0/4300
10: 1700 1850 | waste: 750/4300
11: 2000 1200 1100 | waste: 0/4300
12: 1900 1900 | waste: 500/4300
13: 1850 1850 | waste: 600/4300
14: 1200 1900 1200 | waste: 0/4300
15: 1950 1900 | waste: 450/4300
16: 1950 2350 | waste: 0/4300
17: 2100 1100 1100 | waste: 0/4300
18: 2100 2100 | waste: 100/4300
19: 2250 2050 | waste: 0/4300
20: 2100 2100 | waste: 100/4300
21: 1900 1900 | waste: 500/4300
22: 2100 2100 | waste: 100/4300
23: 1200 2000 1100 | waste: 0/4300
24: 2220 2050 | waste: 30/4300
25: 1850 1850 | waste: 600/4300
26: 1350 1700 1250 | waste: 0/4300
27: 1700 1700 | waste: 900/4300
28: 1900 1900 | waste: 500/4300
29: 2000 2000 | waste: 300/4300
30: 1950 2000 | waste: 350/4300
31: 1200 1900 1200 | waste: 0/4300
32: 2000 2220 | waste: 80/4300
33: 2100 2100 | waste: 100/4300
34: 2100 2100 | waste: 100/4300
35: 1950 1100 1250 | waste: 0/4300
36: 1850 1850 | waste: 600/4300
37: 2100 2100 | waste: 100/4300
38: 1300 1850 1150 | waste: 0/4300
39: 2250 2050 | waste: 0/4300
40: 1350 1350 1350 | waste: 250/4300
41: 1050 1250 2000 | waste: 0/4300
42: 1900 1350 1050 | waste: 0/4300
43: 2350 1950 | waste: 0/4300
44: 1300 1900 1100 | waste: 0/4300
45: 1200 1250 1850 | waste: 0/4300
46: 1150 1900 1250 | waste: 0/4300
47: 1900 1900 | waste: 500/4300
48: 1100 1350 1850 | waste: 0/4300
49: 2000 2220 | waste: 80/4300
50: 2000 2100 | waste: 200/4300
51: 2000 2000 | waste: 300/4300
52: 2050 2220 | waste: 30/4300
fitness: 0.852288 total_wastage: 11370 num_stock_have_wastage: 27found at: 554


0.853873, 0.856672, 0.849177, 0.851235, 0.851766, 0.858114, 0.858437, 0.856429, 0.854213, 0.857158, 0.856865, 0.855933, 0.852173, 0.856906, 0.857628, 0.856018, 0.852238, 0.855192, 0.856555, 0.852288 
402, 973, 885, 632, 632, 506, 956, 908, 630, 625, 668, 716, 434, 523, 810, 625, 518, 748, 552, 554 
